subject,post,latitude,longitude,sentiment,score,area
Pothole Alert,Public transport update: Elm line will have altered schedules this week.,33.833557,-84.391685,Neutral,0.9999988079071044,Other Areas
Infrastructure Work,"Avoid River during rush hour, construction is causing major delays.",33.81577,-84.43876,Negative,0.9958399534225464,Other Areas
Traffic Update,Public transport update: River line will have altered schedules this week.,33.813958,-84.519773,Neutral,0.999998927,Other Areas
Park Renovation,Don't miss the Main happening this weekend at Highland. Always a good time!,33.875375,-84.378972,Positive,0.9674752354621888,Other Areas
New Restaurant Opening,"Avoid Maple during rush hour, construction is causing major delays.",33.698316,-84.505943,Negative,0.9985874891281128,Other Areas
New Restaurant Opening,Watch out for a giant pothole on North Street. Be careful driving!,33.81206,-84.360476,Neutral,0.9953041076660156,Other Areas
Pothole Alert,Excited about the new renovations at Maple. It's going to be great for the community!,33.655841,-84.440147,Positive,0.9999997615814208,Other Areas
Public Transport Notice,Heard about a new Broadway opening on 5th. Definitely worth checking out!,33.698909,-84.46544,Neutral,0.999646544,Other Areas
Local Event,The annual street fair at Highland is this Saturday. Great food and local crafts!,33.787957,-84.380669,Neutral,0.9998923540115356,Other Areas
Community Meeting,"Avoid Peachtree during rush hour, construction is causing major delays.",33.763402,-84.332361,Negative,0.9967148303985596,Other Areas
Community Meeting,"Avoid North during rush hour, construction is causing major delays.",33.75419,-84.379613,Negative,0.9987327456474304,GSU
Street Fair,"Heads up, North is undergoing some major infrastructure work for the next month.",33.698533,-84.472915,Neutral,0.9999599456787108,Other Areas
Infrastructure Work,Watch out for a giant pothole on River Street. Be careful driving!,33.686039,-84.395318,Neutral,0.9974990487098694,Other Areas
Traffic Update,Heard about a new Broadway opening on North. Definitely worth checking out!,33.8216,-84.45968,Neutral,0.9989987015724182,Other Areas
Street Fair,Excited about the new renovations at Elm. It's going to be great for the community!,33.815427,-84.35895,Positive,0.9999996423721312,Other Areas
Street Fair,Excited about the new renovations at Peachtree. It's going to be great for the community!,33.815438,-84.33086,Positive,0.9999996423721312,Other Areas
Infrastructure Work,The annual street fair at Main is this Saturday. Great food and local crafts!,33.655462,-84.409055,Neutral,0.9998722076416016,Other Areas
Park Renovation,Public transport update: North line will have altered schedules this week.,33.805407,-84.391077,Neutral,0.9999982118606568,Other Areas
Street Fair,Excited about the new renovations at 5th. It's going to be great for the community!,33.732396,-84.314538,Positive,0.9999995231628418,Other Areas
Traffic Update,Excited about the new renovations at 5th. It's going to be great for the community!,33.867333,-84.413804,Positive,0.9999995231628418,Other Areas
Pothole Alert,Community meeting at Main this Thursday to discuss the new North development.,33.772999,-84.431843,Neutral,0.9999995231628418,Other Areas
Traffic Update,The annual street fair at River is this Saturday. Great food and local crafts!,33.777592,-84.489734,Neutral,0.9999666213989258,Other Areas
Local Event,The annual street fair at Highland is this Saturday. Great food and local crafts!,33.693775,-84.372111,Neutral,0.9998923540115356,Other Areas
Pothole Alert,Public transport update: River line will have altered schedules this week.,33.660355,-84.372732,Neutral,0.999998927,Other Areas
Infrastructure Work,Don't miss the Highland happening this weekend at Main. Always a good time!,33.708913,-84.366327,Positive,0.9833495616912842,Other Areas
Public Transport Notice,Don't miss the River happening this weekend at North. Always a good time!,33.708193,-84.425582,Positive,0.9819362759590148,Other Areas
Public Transport Notice,Heard about a new 5th opening on Broadway. Definitely worth checking out!,33.850579,-84.333205,Neutral,0.9997230172157288,Other Areas
Pothole Alert,"Heads up, North is undergoing some major infrastructure work for the next month.",33.803587,-84.317058,Neutral,0.9999599456787108,Emory
Local Event,Don't miss the River happening this weekend at Elm. Always a good time!,33.652661,-84.368326,Positive,0.9819198250770568,Other Areas
Public Transport Notice,The annual street fair at Broadway is this Saturday. Great food and local crafts!,33.773295,-84.409679,Neutral,0.999975562,Other Areas
Public Transport Notice,Don't miss the Main happening this weekend at River. Always a good time!,33.76855,-84.354308,Positive,0.966145635,Other Areas
Community Meeting,Public transport update: Peachtree line will have altered schedules this week.,33.726849,-84.425272,Neutral,0.999998927,Other Areas
Park Renovation,Watch out for a giant pothole on River Street. Be careful driving!,33.797026,-84.403293,Neutral,0.9974990487098694,Other Areas
Traffic Update,Don't miss the Highland happening this weekend at Broadway. Always a good time!,33.840252,-84.422402,Positive,0.9733248353004456,Other Areas
Park Renovation,The annual street fair at North is this Saturday. Great food and local crafts!,33.834323,-84.503177,Neutral,0.9997422099113464,Other Areas
Park Renovation,Don't miss the Peachtree happening this weekend at Highland. Always a good time!,33.73491,-84.462994,Positive,0.9005815982818604,Other Areas
Community Meeting,Excited about the new renovations at North. It's going to be great for the community!,33.735128,-84.439504,Positive,0.9999997615814208,Other Areas
Park Renovation,Excited about the new renovations at Maple. It's going to be great for the community!,33.742578,-84.379685,Positive,0.9999997615814208,Other Areas
Street Fair,Watch out for a giant pothole on North Street. Be careful driving!,33.79354,-84.390413,Neutral,0.9953041076660156,Other Areas
Pothole Alert,"Heads up, Main is undergoing some major infrastructure work for the next month.",33.758516,-84.312438,Neutral,0.9999657869338988,Other Areas
Park Renovation,Excited about the new renovations at Main. It's going to be great for the community!,33.778068,-84.525461,Positive,0.9999997615814208,Other Areas
Community Meeting,The annual street fair at River is this Saturday. Great food and local crafts!,33.684879,-84.339174,Neutral,0.9999666213989258,Other Areas
Local Event,The annual street fair at Peachtree is this Saturday. Great food and local crafts!,33.877878,-84.427351,Neutral,0.9998717308044434,Other Areas
Pothole Alert,Excited about the new renovations at River. It's going to be great for the community!,33.771587,-84.371824,Positive,0.9999996423721312,Other Areas
Street Fair,Public transport update: Main line will have altered schedules this week.,33.758345,-84.421647,Neutral,0.9999990463256836,Other Areas
Public Transport Notice,Excited about the new renovations at Main. It's going to be great for the community!,33.703633,-84.445648,Positive,0.9999997615814208,Other Areas
Public Transport Notice,The annual street fair at Elm is this Saturday. Great food and local crafts!,33.677954,-84.429029,Neutral,0.9998862743377686,Other Areas
Pothole Alert,Public transport update: Peachtree line will have altered schedules this week.,33.851112,-84.346245,Neutral,0.999998927,Other Areas
Public Transport Notice,Excited about the new renovations at 5th. It's going to be great for the community!,33.798616,-84.309941,Positive,0.9999995231628418,Other Areas
Local Event,Community meeting at Peachtree this Thursday to discuss the new Main development.,33.766286,-84.429468,Neutral,0.9999990463256836,Other Areas
Infrastructure Work,Excited about the new renovations at Main. It's going to be great for the community!,33.760212,-84.394152,Positive,0.9999997615814208,Other Areas
New Restaurant Opening,"Heads up, Main is undergoing some major infrastructure work for the next month.",33.759385,-84.428113,Neutral,0.9999657869338988,Other Areas
Community Meeting,Don't miss the Main happening this weekend at Peachtree. Always a good time!,33.854181,-84.371039,Positive,0.9151755571365356,Other Areas
Pothole Alert,Watch out for a giant pothole on Main Street. Be careful driving!,33.823676,-84.429187,Neutral,0.9950763583183287,Other Areas
Infrastructure Work,Excited about the new renovations at River. It's going to be great for the community!,33.823871,-84.486007,Positive,0.9999996423721312,Other Areas
Community Meeting,Public transport update: 5th line will have altered schedules this week.,33.785292,-84.413559,Neutral,0.9999994039535522,Other Areas
Traffic Update,"Heads up, River is undergoing some major infrastructure work for the next month.",33.809398,-84.40913,Neutral,0.9999222755432128,Other Areas
New Restaurant Opening,Public transport update: Main line will have altered schedules this week.,33.840356,-84.332543,Neutral,0.9999990463256836,Other Areas
Community Meeting,Excited about the new renovations at Peachtree. It's going to be great for the community!,33.751699,-84.295201,Positive,0.9999996423721312,Other Areas
Local Event,The annual street fair at River is this Saturday. Great food and local crafts!,33.832088,-84.391964,Neutral,0.9999666213989258,Other Areas
New Restaurant Opening,Community meeting at Highland this Thursday to discuss the new Broadway development.,33.713935,-84.336191,Neutral,0.9999988079071044,Other Areas
New Restaurant Opening,Community meeting at Main this Thursday to discuss the new River development.,33.752059,-84.302936,Neutral,0.9999991655349731,Other Areas
New Restaurant Opening,Excited about the new renovations at Broadway. It's going to be great for the community!,33.701847,-84.46111,Positive,0.9999996423721312,Other Areas
Local Event,The annual street fair at North is this Saturday. Great food and local crafts!,33.750691,-84.477945,Neutral,0.9997422099113464,Other Areas
Street Fair,The annual street fair at Broadway is this Saturday. Great food and local crafts!,33.682173,-84.497649,Neutral,0.999975562,Other Areas
Park Renovation,Public transport update: North line will have altered schedules this week.,33.864467,-84.38705,Neutral,0.9999982118606568,Other Areas
Street Fair,Excited about the new renovations at Main. It's going to be great for the community!,33.697767,-84.499322,Positive,0.9999997615814208,Other Areas
Park Renovation,Public transport update: River line will have altered schedules this week.,33.791946,-84.398814,Neutral,0.999998927,Other Areas
Street Fair,Don't miss the 5th happening this weekend at 5th. Always a good time!,33.748688,-84.292854,Positive,0.9812569618225098,Other Areas
Public Transport Notice,The annual street fair at Peachtree is this Saturday. Great food and local crafts!,33.735789,-84.347153,Neutral,0.9998717308044434,Other Areas
Infrastructure Work,Heard about a new Main opening on Peachtree. Definitely worth checking out!,33.743498,-84.499433,Neutral,0.999873161,Other Areas
